case,datetime,electricity [kWh]
Synthetic,2014-01-24T08:00:00Z,180.58
Synthetic,2014-01-24T09:00:00Z,192.25
Synthetic,2014-01-24T10:00:00Z,165.71
Synthetic,2014-01-24T11:00:00Z,157.61
Synthetic,2014-01-24T12:00:00Z,155.16
Synthetic,2014-01-24T13:00:00Z,155.91
Synthetic,2014-01-24T14:00:00Z,149.33
Synthetic,2014-01-24T15:00:00Z,139.78
Synthetic,2014-01-24T16:00:00Z,136.87
Synthetic,2014-01-24T17:00:00Z,141.63
Synthetic,2014-01-24T18:00:00Z,160.58
Synthetic,2014-01-24T19:00:00Z,136.09
Synthetic,2014-01-24T20:00:00Z,137.6
Synthetic,2014-01-24T21:00:00Z,133.7
Synthetic,2014-01-24T22:00:00Z,137.51
Synthetic,2014-01-24T23:00:00Z,41.62
Synthetic,2014-01-25T00:00:00Z,38.94
Synthetic,2014-01-25T01:00:00Z,37.67
Synthetic,2014-01-25T02:00:00Z,40.18
Synthetic,2014-01-25T03:00:00Z,42.96
Synthetic,2014-01-25T04:00:00Z,42.69
Synthetic,2014-01-25T05:00:00Z,45.3
Synthetic,2014-01-25T06:00:00Z,44.06
Synthetic,2014-01-25T07:00:00Z,202.21
Synthetic,2014-01-25T08:00:00Z,159.64
Synthetic,2014-01-25T09:00:00Z,146.5
Synthetic,2014-01-25T10:00:00Z,131.31
Synthetic,2014-01-25T11:00:00Z,123.78
Synthetic,2014-01-25T12:00:00Z,121.39
Synthetic,2014-01-25T13:00:00Z,115.94
Synthetic,2014-01-25T14:00:00Z,111.21
Synthetic,2014-01-25T15:00:00Z,92.57
Synthetic,2014-01-25T16:00:00Z,93.08
Synthetic,2014-01-25T17:00:00Z,99.62
Synthetic,2014-01-25T18:00:00Z,121.81
Synthetic,2014-01-25T19:00:00Z,33.58
Synthetic,2014-01-25T20:00:00Z,33.58
Synthetic,2014-01-25T21:00:00Z,33.58
Synthetic,2014-01-25T22:00:00Z,40.56
Synthetic,2014-01-25T23:00:00Z,40.51
Synthetic,2014-01-26T00:00:00Z,43.14
Synthetic,2014-01-26T01:00:00Z,41.11
Synthetic,2014-01-26T02:00:00Z,44.21
Synthetic,2014-01-26T03:00:00Z,42.95
Synthetic,2014-01-26T04:00:00Z,47.08
Synthetic,2014-01-26T05:00:00Z,45.4
Synthetic,2014-01-26T06:00:00Z,57.69
Synthetic,2014-01-26T07:00:00Z,58.24
Synthetic,2014-01-26T08:00:00Z,50.3
Synthetic,2014-01-26T09:00:00Z,32.45
Synthetic,2014-01-26T10:00:00Z,27.56
Synthetic,2014-01-26T11:00:00Z,25.72
Synthetic,2014-01-26T12:00:00Z,27.66
Synthetic,2014-01-26T13:00:00Z,25.16
Synthetic,2014-01-26T14:00:00Z,26.47
Synthetic,2014-01-26T15:00:00Z,23.77
Synthetic,2014-01-26T16:00:00Z,24.59
Synthetic,2014-01-26T17:00:00Z,23.64
Synthetic,2014-01-26T18:00:00Z,42.58
Synthetic,2014-01-26T19:00:00Z,44.03
Synthetic,2014-01-26T20:00:00Z,49.66
Synthetic,2014-01-26T21:00:00Z,47.65
Synthetic,2014-01-26T22:00:00Z,53.19
Synthetic,2014-01-26T23:00:00Z,49.85
Synthetic,2014-01-27T00:00:00Z,55.2
Synthetic,2014-01-27T01:00:00Z,56.53
Synthetic,2014-01-27T02:00:00Z,65.7
Synthetic,2014-01-27T03:00:00Z,64.05
Synthetic,2014-01-27T04:00:00Z,70.96
Synthetic,2014-01-27T05:00:00Z,64.91
Synthetic,2014-01-27T06:00:00Z,71.22
Synthetic,2014-01-27T07:00:00Z,255.89
Synthetic,2014-01-27T08:00:00Z,205.81
Synthetic,2014-01-27T09:00:00Z,207.26
Synthetic,2014-01-27T10:00:00Z,175.85
Synthetic,2014-01-27T11:00:00Z,163.06
Synthetic,2014-01-27T12:00:00Z,158.18
Synthetic,2014-01-27T13:00:00Z,159.64
Synthetic,2014-01-27T14:00:00Z,150.66
Synthetic,2014-01-27T15:00:00Z,142.1
Synthetic,2014-01-27T16:00:00Z,138.65
Synthetic,2014-01-27T17:00:00Z,142.71
Synthetic,2014-01-27T18:00:00Z,162.18
Synthetic,2014-01-27T19:00:00Z,139.36
Synthetic,2014-01-27T20:00:00Z,140.64
Synthetic,2014-01-27T21:00:00Z,138.13
Synthetic,2014-01-27T22:00:00Z,141.12
Synthetic,2014-01-27T23:00:00Z,41.62
Synthetic,2014-01-28T00:00:00Z,38.94
Synthetic,2014-01-28T01:00:00Z,38.94
Synthetic,2014-01-28T02:00:00Z,44.85
Synthetic,2014-01-28T03:00:00Z,48.19
Synthetic,2014-01-28T04:00:00Z,48.07
Synthetic,2014-01-28T05:00:00Z,51.53
Synthetic,2014-01-28T06:00:00Z,55.71
Synthetic,2014-01-28T07:00:00Z,218.53
Synthetic,2014-01-28T08:00:00Z,180.2
Synthetic,2014-01-28T09:00:00Z,193.84
Synthetic,2014-01-28T10:00:00Z,167.54
Synthetic,2014-01-28T11:00:00Z,159.19
Synthetic,2014-01-28T12:00:00Z,156.08
Synthetic,2014-01-28T13:00:00Z,157.07
Synthetic,2014-01-28T14:00:00Z,149.99
Synthetic,2014-01-28T15:00:00Z,140.72
Synthetic,2014-01-28T16:00:00Z,137.32
Synthetic,2014-01-28T17:00:00Z,141.75
Synthetic,2014-01-28T18:00:00Z,160.36
Synthetic,2014-01-28T19:00:00Z,136.03
Synthetic,2014-01-28T20:00:00Z,138.19
Synthetic,2014-01-28T21:00:00Z,135.01
Synthetic,2014-01-28T22:00:00Z,139.21
Synthetic,2014-01-28T23:00:00Z,41.62
Synthetic,2014-01-29T00:00:00Z,38.94
Synthetic,2014-01-29T01:00:00Z,43.01
Synthetic,2014-01-29T02:00:00Z,47.88
Synthetic,2014-01-29T03:00:00Z,47.32
Synthetic,2014-01-29T04:00:00Z,51.38
Synthetic,2014-01-29T05:00:00Z,49.4
Synthetic,2014-01-29T06:00:00Z,56.35
Synthetic,2014-01-29T07:00:00Z,211.58
Synthetic,2014-01-29T08:00:00Z,175.34
Synthetic,2014-01-29T09:00:00Z,190.29
Synthetic,2014-01-29T10:00:00Z,163.62
Synthetic,2014-01-29T11:00:00Z,156.43
Synthetic,2014-01-29T12:00:00Z,154.68
Synthetic,2014-01-29T13:00:00Z,155.4
Synthetic,2014-01-29T14:00:00Z,148.71
Synthetic,2014-01-29T15:00:00Z,138.13
Synthetic,2014-01-29T16:00:00Z,134.44
Synthetic,2014-01-29T17:00:00Z,138.26
Synthetic,2014-01-29T18:00:00Z,157.35
Synthetic,2014-01-29T19:00:00Z,133.26
Synthetic,2014-01-29T20:00:00Z,134.43
Synthetic,2014-01-29T21:00:00Z,130.07
Synthetic,2014-01-29T22:00:00Z,134.78
Synthetic,2014-01-29T23:00:00Z,41.62
Synthetic,2014-01-30T00:00:00Z,38.94
Synthetic,2014-01-30T01:00:00Z,41.69
Synthetic,2014-01-30T02:00:00Z,45.46
Synthetic,2014-01-30T03:00:00Z,49.88
Synthetic,2014-01-30T04:00:00Z,49.06
Synthetic,2014-01-30T05:00:00Z,55.73
Synthetic,2014-01-30T06:00:00Z,62.47
Synthetic,2014-01-30T07:00:00Z,220.47
Synthetic,2014-01-30T08:00:00Z,178.16
Synthetic,2014-01-30T09:00:00Z,187.89
Synthetic,2014-01-30T10:00:00Z,158.59
Synthetic,2014-01-30T11:00:00Z,151.11
Synthetic,2014-01-30T12:00:00Z,148.96
Synthetic,2014-01-30T13:00:00Z,149.14
Synthetic,2014-01-30T14:00:00Z,142.14
Synthetic,2014-01-30T15:00:00Z,131.38
Synthetic,2014-01-30T16:00:00Z,127.18
Synthetic,2014-01-30T17:00:00Z,130.83
Synthetic,2014-01-30T18:00:00Z,143.23
Synthetic,2014-01-30T19:00:00Z,123.34
Synthetic,2014-01-30T20:00:00Z,126.94
Synthetic,2014-01-30T21:00:00Z,123.32
Synthetic,2014-01-30T22:00:00Z,127.8
Synthetic,2014-01-30T23:00:00Z,41.62
Synthetic,2014-01-31T00:00:00Z,38.94
Synthetic,2014-01-31T01:00:00Z,38.94
Synthetic,2014-01-31T02:00:00Z,38.94
Synthetic,2014-01-31T03:00:00Z,44.24
Synthetic,2014-01-31T04:00:00Z,46.47
Synthetic,2014-01-31T05:00:00Z,46.2
Synthetic,2014-01-31T06:00:00Z,50.58
Synthetic,2014-01-31T07:00:00Z,183.26
Synthetic,2014-01-31T08:00:00Z,151.41
Synthetic,2014-01-31T09:00:00Z,169.88
Synthetic,2014-01-31T10:00:00Z,146.21
Synthetic,2014-01-31T11:00:00Z,141.03
Synthetic,2014-01-31T12:00:00Z,139.5
Synthetic,2014-01-31T13:00:00Z,139.51
Synthetic,2014-01-31T14:00:00Z,133.24
Synthetic,2014-01-31T15:00:00Z,123.2
Synthetic,2014-01-31T16:00:00Z,120.48
Synthetic,2014-01-31T17:00:00Z,123.98
Synthetic,2014-01-31T18:00:00Z,133.93
Synthetic,2014-01-31T19:00:00Z,109.22
Synthetic,2014-01-31T20:00:00Z,111.76
Synthetic,2014-01-31T21:00:00Z,105.44
Synthetic,2014-01-31T22:00:00Z,110.18
Synthetic,2014-01-31T23:00:00Z,41.62
Synthetic,2014-02-01T00:00:00Z,38.94
Synthetic,2014-02-01T01:00:00Z,33.58
Synthetic,2014-02-01T02:00:00Z,33.58
Synthetic,2014-02-01T03:00:00Z,33.58
Synthetic,2014-02-01T04:00:00Z,33.58
Synthetic,2014-02-01T05:00:00Z,33.58
Synthetic,2014-02-01T06:00:00Z,33.58
Synthetic,2014-02-01T07:00:00Z,162.1
Synthetic,2014-02-01T08:00:00Z,125.43
Synthetic,2014-02-01T09:00:00Z,115.39
Synthetic,2014-02-01T10:00:00Z,101.84
Synthetic,2014-02-01T11:00:00Z,98.19
Synthetic,2014-02-01T12:00:00Z,97.6
Synthetic,2014-02-01T13:00:00Z,93.07
Synthetic,2014-02-01T14:00:00Z,87.16
Synthetic,2014-02-01T15:00:00Z,65.32
Synthetic,2014-02-01T16:00:00Z,63.25
Synthetic,2014-02-01T17:00:00Z,64.13
Synthetic,2014-02-01T18:00:00Z,81.93
Synthetic,2014-02-01T19:00:00Z,33.58
Synthetic,2014-02-01T20:00:00Z,33.58
Synthetic,2014-02-01T21:00:00Z,33.58
Synthetic,2014-02-01T22:00:00Z,33.58
Synthetic,2014-02-01T23:00:00Z,33.58
Synthetic,2014-02-02T00:00:00Z,33.58
Synthetic,2014-02-02T01:00:00Z,33.58
Synthetic,2014-02-02T02:00:00Z,33.58
Synthetic,2014-02-02T03:00:00Z,33.58
Synthetic,2014-02-02T04:00:00Z,33.58
Synthetic,2014-02-02T05:00:00Z,33.58
Synthetic,2014-02-02T06:00:00Z,37.26
Synthetic,2014-02-02T07:00:00Z,40.69
Synthetic,2014-02-02T08:00:00Z,25.7
Synthetic,2014-02-02T09:00:00Z,18.77
Synthetic,2014-02-02T10:00:00Z,18.77
Synthetic,2014-02-02T11:00:00Z,18.77
Synthetic,2014-02-02T12:00:00Z,18.77
Synthetic,2014-02-02T13:00:00Z,18.77
Synthetic,2014-02-02T14:00:00Z,18.77
Synthetic,2014-02-02T15:00:00Z,18.77
Synthetic,2014-02-02T16:00:00Z,18.77
Synthetic,2014-02-02T17:00:00Z,18.77
Synthetic,2014-02-02T18:00:00Z,31.11
Synthetic,2014-02-02T19:00:00Z,33.58
Synthetic,2014-02-02T20:00:00Z,33.58
Synthetic,2014-02-02T21:00:00Z,33.58
Synthetic,2014-02-02T22:00:00Z,33.58
Synthetic,2014-02-02T23:00:00Z,33.58
Synthetic,2014-02-03T00:00:00Z,33.58
Synthetic,2014-02-03T01:00:00Z,38.94
Synthetic,2014-02-03T02:00:00Z,38.94
Synthetic,2014-02-03T03:00:00Z,38.94
Synthetic,2014-02-03T04:00:00Z,40.07
Synthetic,2014-02-03T05:00:00Z,43.79
Synthetic,2014-02-03T06:00:00Z,47.06
Synthetic,2014-02-03T07:00:00Z,190.03
Synthetic,2014-02-03T08:00:00Z,160.43
Synthetic,2014-02-03T09:00:00Z,182.95
Synthetic,2014-02-03T10:00:00Z,160.41
Synthetic,2014-02-03T11:00:00Z,152.93
Synthetic,2014-02-03T12:00:00Z,150
Synthetic,2014-02-03T13:00:00Z,152.46
Synthetic,2014-02-03T14:00:00Z,145.87
Synthetic,2014-02-03T15:00:00Z,134.69
Synthetic,2014-02-03T16:00:00Z,133.11
Synthetic,2014-02-03T17:00:00Z,136.82
Synthetic,2014-02-03T18:00:00Z,148.7
Synthetic,2014-02-03T19:00:00Z,125.02
Synthetic,2014-02-03T20:00:00Z,125.81
Synthetic,2014-02-03T21:00:00Z,121.55
Synthetic,2014-02-03T22:00:00Z,124.67
Synthetic,2014-02-03T23:00:00Z,41.62
Synthetic,2014-02-04T00:00:00Z,38.94
Synthetic,2014-02-04T01:00:00Z,38.94
Synthetic,2014-02-04T02:00:00Z,38.94
Synthetic,2014-02-04T03:00:00Z,38.94
Synthetic,2014-02-04T04:00:00Z,42.99
Synthetic,2014-02-04T05:00:00Z,45.35
Synthetic,2014-02-04T06:00:00Z,50.81
Synthetic,2014-02-04T07:00:00Z,188.91
Synthetic,2014-02-04T08:00:00Z,156.71
Synthetic,2014-02-04T09:00:00Z,175.85
Synthetic,2014-02-04T10:00:00Z,151.48
Synthetic,2014-02-04T11:00:00Z,143.74
Synthetic,2014-02-04T12:00:00Z,141.75
Synthetic,2014-02-04T13:00:00Z,142.9
Synthetic,2014-02-04T14:00:00Z,136.83
Synthetic,2014-02-04T15:00:00Z,127.61
Synthetic,2014-02-04T16:00:00Z,125.01
Synthetic,2014-02-04T17:00:00Z,129.14
Synthetic,2014-02-04T18:00:00Z,140.16
Synthetic,2014-02-04T19:00:00Z,117.67
Synthetic,2014-02-04T20:00:00Z,118.69
Synthetic,2014-02-04T21:00:00Z,111.66
Synthetic,2014-02-04T22:00:00Z,115.88
Synthetic,2014-02-04T23:00:00Z,41.62
Synthetic,2014-02-05T00:00:00Z,38.94
Synthetic,2014-02-05T01:00:00Z,38.94
Synthetic,2014-02-05T02:00:00Z,38.94
Synthetic,2014-02-05T03:00:00Z,38.94
Synthetic,2014-02-05T04:00:00Z,38.94
Synthetic,2014-02-05T05:00:00Z,38.94
Synthetic,2014-02-05T06:00:00Z,41.62
Synthetic,2014-02-05T07:00:00Z,166.83
Synthetic,2014-02-05T08:00:00Z,134.99
Synthetic,2014-02-05T09:00:00Z,158.6
Synthetic,2014-02-05T10:00:00Z,136.97
Synthetic,2014-02-05T11:00:00Z,131.16
Synthetic,2014-02-05T12:00:00Z,130.18
Synthetic,2014-02-05T13:00:00Z,131.89
Synthetic,2014-02-05T14:00:00Z,127.18
Synthetic,2014-02-05T15:00:00Z,119.25
Synthetic,2014-02-05T16:00:00Z,117.84
Synthetic,2014-02-05T17:00:00Z,121.96
Synthetic,2014-02-05T18:00:00Z,131.35
Synthetic,2014-02-05T19:00:00Z,104.38
Synthetic,2014-02-05T20:00:00Z,105.5
Synthetic,2014-02-05T21:00:00Z,98.17
Synthetic,2014-02-05T22:00:00Z,101.81
Synthetic,2014-02-05T23:00:00Z,41.62
Synthetic,2014-02-06T00:00:00Z,38.94
Synthetic,2014-02-06T01:00:00Z,38.94
Synthetic,2014-02-06T02:00:00Z,38.94
Synthetic,2014-02-06T03:00:00Z,38.94
Synthetic,2014-02-06T04:00:00Z,38.94
Synthetic,2014-02-06T05:00:00Z,38.94
Synthetic,2014-02-06T06:00:00Z,41.62
Synthetic,2014-02-06T07:00:00Z,139.31
Synthetic,2014-02-06T08:00:00Z,127.68
Synthetic,2014-02-06T09:00:00Z,157.72
Synthetic,2014-02-06T10:00:00Z,137.57
Synthetic,2014-02-06T11:00:00Z,132.64
Synthetic,2014-02-06T12:00:00Z,132.32
Synthetic,2014-02-06T13:00:00Z,134.3
Synthetic,2014-02-06T14:00:00Z,130.87
Synthetic,2014-02-06T15:00:00Z,123.15
Synthetic,2014-02-06T16:00:00Z,121.54
Synthetic,2014-02-06T17:00:00Z,126.3
Synthetic,2014-02-06T18:00:00Z,137.22
Synthetic,2014-02-06T19:00:00Z,112.41
Synthetic,2014-02-06T20:00:00Z,113.9
Synthetic,2014-02-06T21:00:00Z,107.03
Synthetic,2014-02-06T22:00:00Z,111.03
Synthetic,2014-02-06T23:00:00Z,41.62
Synthetic,2014-02-07T00:00:00Z,38.94
Synthetic,2014-02-07T01:00:00Z,38.94
Synthetic,2014-02-07T02:00:00Z,38.94
Synthetic,2014-02-07T03:00:00Z,38.94
Synthetic,2014-02-07T04:00:00Z,38.94
Synthetic,2014-02-07T05:00:00Z,38.94
Synthetic,2014-02-07T06:00:00Z,45.81
Synthetic,2014-02-07T07:00:00Z,169.25
Synthetic,2014-02-07T08:00:00Z,138.51
Synthetic,2014-02-07T09:00:00Z,164.06
Synthetic,2014-02-07T10:00:00Z,141.33
Synthetic,2014-02-07T11:00:00Z,137.33
Synthetic,2014-02-07T12:00:00Z,137.15
Synthetic,2014-02-07T13:00:00Z,138.74
Synthetic,2014-02-07T14:00:00Z,133.62
Synthetic,2014-02-07T15:00:00Z,125.17
Synthetic,2014-02-07T16:00:00Z,123.13
Synthetic,2014-02-07T17:00:00Z,126.73
Synthetic,2014-02-07T18:00:00Z,133.84
Synthetic,2014-02-07T19:00:00Z,112.4
Synthetic,2014-02-07T20:00:00Z,114.95
Synthetic,2014-02-07T21:00:00Z,108
Synthetic,2014-02-07T22:00:00Z,112.08
Synthetic,2014-02-07T23:00:00Z,41.62
Synthetic,2014-02-08T00:00:00Z,38.94
Synthetic,2014-02-08T01:00:00Z,33.58
Synthetic,2014-02-08T02:00:00Z,33.58
Synthetic,2014-02-08T03:00:00Z,33.58
Synthetic,2014-02-08T04:00:00Z,36.29
Synthetic,2014-02-08T05:00:00Z,39.56
Synthetic,2014-02-08T06:00:00Z,42.4
Synthetic,2014-02-08T07:00:00Z,178.56
Synthetic,2014-02-08T08:00:00Z,133.99
Synthetic,2014-02-08T09:00:00Z,128.21
Synthetic,2014-02-08T10:00:00Z,114.46
Synthetic,2014-02-08T11:00:00Z,108.52
Synthetic,2014-02-08T12:00:00Z,107.35
Synthetic,2014-02-08T13:00:00Z,103.51
Synthetic,2014-02-08T14:00:00Z,98.53
Synthetic,2014-02-08T15:00:00Z,78.47
Synthetic,2014-02-08T16:00:00Z,76.73
Synthetic,2014-02-08T17:00:00Z,80.6
Synthetic,2014-02-08T18:00:00Z,98.18
Synthetic,2014-02-08T19:00:00Z,33.58
Synthetic,2014-02-08T20:00:00Z,33.58
Synthetic,2014-02-08T21:00:00Z,33.58
Synthetic,2014-02-08T22:00:00Z,33.58
Synthetic,2014-02-08T23:00:00Z,33.58
Synthetic,2014-02-09T00:00:00Z,33.58
Synthetic,2014-02-09T01:00:00Z,36.21
Synthetic,2014-02-09T02:00:00Z,39.62
Synthetic,2014-02-09T03:00:00Z,43.02
Synthetic,2014-02-09T04:00:00Z,41.79
Synthetic,2014-02-09T05:00:00Z,45.07
Synthetic,2014-02-09T06:00:00Z,43.02
Synthetic,2014-02-09T07:00:00Z,46.7
Synthetic,2014-02-09T08:00:00Z,27.83
Synthetic,2014-02-09T09:00:00Z,26.84
Synthetic,2014-02-09T10:00:00Z,23.34
Synthetic,2014-02-09T11:00:00Z,24.51
Synthetic,2014-02-09T12:00:00Z,23.31
Synthetic,2014-02-09T13:00:00Z,24.12
Synthetic,2014-02-09T14:00:00Z,22.55
Synthetic,2014-02-09T15:00:00Z,21.73
Synthetic,2014-02-09T16:00:00Z,23.65
Synthetic,2014-02-09T17:00:00Z,23.56
Synthetic,2014-02-09T18:00:00Z,36.28
Synthetic,2014-02-09T19:00:00Z,42.08
Synthetic,2014-02-09T20:00:00Z,45.01
Synthetic,2014-02-09T21:00:00Z,46.03
Synthetic,2014-02-09T22:00:00Z,44.73
Synthetic,2014-02-09T23:00:00Z,43.55
Synthetic,2014-02-10T00:00:00Z,46
Synthetic,2014-02-10T01:00:00Z,49.95
Synthetic,2014-02-10T02:00:00Z,57.4
Synthetic,2014-02-10T03:00:00Z,58
Synthetic,2014-02-10T04:00:00Z,60.42
Synthetic,2014-02-10T05:00:00Z,60.57
Synthetic,2014-02-10T06:00:00Z,68.11
Synthetic,2014-02-10T07:00:00Z,250.8
Synthetic,2014-02-10T08:00:00Z,197.5
Synthetic,2014-02-10T09:00:00Z,206.31
Synthetic,2014-02-10T10:00:00Z,176.49
Synthetic,2014-02-10T11:00:00Z,165.55
Synthetic,2014-02-10T12:00:00Z,160.78
Synthetic,2014-02-10T13:00:00Z,161.58
Synthetic,2014-02-10T14:00:00Z,151.55
Synthetic,2014-02-10T15:00:00Z,140.58
Synthetic,2014-02-10T16:00:00Z,135.42
Synthetic,2014-02-10T17:00:00Z,137.87
Synthetic,2014-02-10T18:00:00Z,150.2
Synthetic,2014-02-10T19:00:00Z,134.72
Synthetic,2014-02-10T20:00:00Z,136.45
Synthetic,2014-02-10T21:00:00Z,134.68
Synthetic,2014-02-10T22:00:00Z,139.48
Synthetic,2014-02-10T23:00:00Z,41.62
Synthetic,2014-02-11T00:00:00Z,38.94
Synthetic,2014-02-11T01:00:00Z,43.11
Synthetic,2014-02-11T02:00:00Z,47.92
Synthetic,2014-02-11T03:00:00Z,47.15
Synthetic,2014-02-11T04:00:00Z,51.57
Synthetic,2014-02-11T05:00:00Z,49.91
Synthetic,2014-02-11T06:00:00Z,61.98
Synthetic,2014-02-11T07:00:00Z,222.75
Synthetic,2014-02-11T08:00:00Z,174.19
Synthetic,2014-02-11T09:00:00Z,188.41
Synthetic,2014-02-11T10:00:00Z,160.59
Synthetic,2014-02-11T11:00:00Z,152.9
Synthetic,2014-02-11T12:00:00Z,150.89
Synthetic,2014-02-11T13:00:00Z,151.82
Synthetic,2014-02-11T14:00:00Z,145.09
Synthetic,2014-02-11T15:00:00Z,134.77
Synthetic,2014-02-11T16:00:00Z,130.4
Synthetic,2014-02-11T17:00:00Z,132.49
Synthetic,2014-02-11T18:00:00Z,143.83
Synthetic,2014-02-11T19:00:00Z,127.25
Synthetic,2014-02-11T20:00:00Z,130.2
Synthetic,2014-02-11T21:00:00Z,126.72
Synthetic,2014-02-11T22:00:00Z,131.25
Synthetic,2014-02-11T23:00:00Z,41.62
Synthetic,2014-02-12T00:00:00Z,38.94
Synthetic,2014-02-12T01:00:00Z,38.94
Synthetic,2014-02-12T02:00:00Z,46.31
Synthetic,2014-02-12T03:00:00Z,46.4
Synthetic,2014-02-12T04:00:00Z,50.29
Synthetic,2014-02-12T05:00:00Z,49.3
Synthetic,2014-02-12T06:00:00Z,61.25
Synthetic,2014-02-12T07:00:00Z,215.86
Synthetic,2014-02-12T08:00:00Z,170.35
Synthetic,2014-02-12T09:00:00Z,186.71
Synthetic,2014-02-12T10:00:00Z,160.22
Synthetic,2014-02-12T11:00:00Z,152.15
Synthetic,2014-02-12T12:00:00Z,149.57
Synthetic,2014-02-12T13:00:00Z,149.37
Synthetic,2014-02-12T14:00:00Z,142.76
Synthetic,2014-02-12T15:00:00Z,132.45
Synthetic,2014-02-12T16:00:00Z,127.99
Synthetic,2014-02-12T17:00:00Z,130.95
Synthetic,2014-02-12T18:00:00Z,141.02
Synthetic,2014-02-12T19:00:00Z,123.84
Synthetic,2014-02-12T20:00:00Z,125.45
Synthetic,2014-02-12T21:00:00Z,119.91
Synthetic,2014-02-12T22:00:00Z,124.13
Synthetic,2014-02-12T23:00:00Z,41.62
Synthetic,2014-02-13T00:00:00Z,38.94
Synthetic,2014-02-13T01:00:00Z,38.94
Synthetic,2014-02-13T02:00:00Z,38.94
Synthetic,2014-02-13T03:00:00Z,38.94
Synthetic,2014-02-13T04:00:00Z,42.67
Synthetic,2014-02-13T05:00:00Z,44.48
Synthetic,2014-02-13T06:00:00Z,49.94
Synthetic,2014-02-13T07:00:00Z,184.37
Synthetic,2014-02-13T08:00:00Z,150.41
Synthetic,2014-02-13T09:00:00Z,177.06
Synthetic,2014-02-13T10:00:00Z,155.28
Synthetic,2014-02-13T11:00:00Z,146.53
Synthetic,2014-02-13T12:00:00Z,141.25
Synthetic,2014-02-13T13:00:00Z,142.92
Synthetic,2014-02-13T14:00:00Z,137.47
Synthetic,2014-02-13T15:00:00Z,128.8
Synthetic,2014-02-13T16:00:00Z,125.75
Synthetic,2014-02-13T17:00:00Z,134.85
Synthetic,2014-02-13T18:00:00Z,143.52
Synthetic,2014-02-13T19:00:00Z,125.97
Synthetic,2014-02-13T20:00:00Z,127.2
Synthetic,2014-02-13T21:00:00Z,120.51
Synthetic,2014-02-13T22:00:00Z,124.3
Synthetic,2014-02-13T23:00:00Z,41.62
Synthetic,2014-02-14T00:00:00Z,38.94
Synthetic,2014-02-14T01:00:00Z,38.94
Synthetic,2014-02-14T02:00:00Z,38.94
Synthetic,2014-02-14T03:00:00Z,38.94
Synthetic,2014-02-14T04:00:00Z,38.94
Synthetic,2014-02-14T05:00:00Z,38.94
Synthetic,2014-02-14T06:00:00Z,41.62
Synthetic,2014-02-14T07:00:00Z,159.81
Synthetic,2014-02-14T08:00:00Z,130.76
Synthetic,2014-02-14T09:00:00Z,157.43
Synthetic,2014-02-14T10:00:00Z,136.46
Synthetic,2014-02-14T11:00:00Z,132.11
Synthetic,2014-02-14T12:00:00Z,131.99
Synthetic,2014-02-14T13:00:00Z,133.76
Synthetic,2014-02-14T14:00:00Z,129.16
Synthetic,2014-02-14T15:00:00Z,120.2
Synthetic,2014-02-14T16:00:00Z,118.48
Synthetic,2014-02-14T17:00:00Z,121.93
Synthetic,2014-02-14T18:00:00Z,127.53
Synthetic,2014-02-14T19:00:00Z,105.24
Synthetic,2014-02-14T20:00:00Z,108.32
Synthetic,2014-02-14T21:00:00Z,102.8
Synthetic,2014-02-14T22:00:00Z,107.57
Synthetic,2014-02-14T23:00:00Z,41.62
Synthetic,2014-02-15T00:00:00Z,38.94
Synthetic,2014-02-15T01:00:00Z,33.58
Synthetic,2014-02-15T02:00:00Z,33.58
Synthetic,2014-02-15T03:00:00Z,33.58
Synthetic,2014-02-15T04:00:00Z,33.58
Synthetic,2014-02-15T05:00:00Z,33.58
Synthetic,2014-02-15T06:00:00Z,33.58
Synthetic,2014-02-15T07:00:00Z,152.02
Synthetic,2014-02-15T08:00:00Z,117.45
Synthetic,2014-02-15T09:00:00Z,125.45
Synthetic,2014-02-15T10:00:00Z,115.76
Synthetic,2014-02-15T11:00:00Z,109.89
Synthetic,2014-02-15T12:00:00Z,107.79
Synthetic,2014-02-15T13:00:00Z,99.84
Synthetic,2014-02-15T14:00:00Z,95.92
Synthetic,2014-02-15T15:00:00Z,78.16
Synthetic,2014-02-15T16:00:00Z,85.59
Synthetic,2014-02-15T17:00:00Z,91
Synthetic,2014-02-15T18:00:00Z,96.97
Synthetic,2014-02-15T19:00:00Z,33.58
Synthetic,2014-02-15T20:00:00Z,33.58
Synthetic,2014-02-15T21:00:00Z,33.58
Synthetic,2014-02-15T22:00:00Z,33.58
Synthetic,2014-02-15T23:00:00Z,33.58
Synthetic,2014-02-16T00:00:00Z,33.58
Synthetic,2014-02-16T01:00:00Z,33.58
Synthetic,2014-02-16T02:00:00Z,36.34
Synthetic,2014-02-16T03:00:00Z,39.42
Synthetic,2014-02-16T04:00:00Z,42.64
Synthetic,2014-02-16T05:00:00Z,41.82
Synthetic,2014-02-16T06:00:00Z,45.38
Synthetic,2014-02-16T07:00:00Z,41.02
Synthetic,2014-02-16T08:00:00Z,29.9
Synthetic,2014-02-16T09:00:00Z,25.02
Synthetic,2014-02-16T10:00:00Z,25.07
Synthetic,2014-02-16T11:00:00Z,23.49
Synthetic,2014-02-16T12:00:00Z,24.7
Synthetic,2014-02-16T13:00:00Z,23.05
Synthetic,2014-02-16T14:00:00Z,23.81
